name,sku,parent_sku,description,metadata,category_names,tag_names,quantities,list_prices,discount_codes,net_prices,image_url
"""Polycotton 6 Panel Constructed Contour""","""5030M-GEESE1""","""5030M-BASS1""","""Polycotton\n6 Panel Constructed Contour\nBuckram laminated front panels with Pro-Stitch\nPre-curved peak\nSelf cloth back strap with velcro closure (S3)""","{""color"":""GEESE1""}","[""Clothing""]",,"[1,144,576]","[""12.70"",""12.40"",""12.00""]",,"[5.460999999999999,5.460999999999999,5.460999999999999]","""http://www.ajmintl.com/images_1/style_images_medium/5030M-GEESE1.jpg"""
"""Polycotton 6 Panel Constructed Contour""","""5030M-MOOSE1""","""5030M-BASS1""","""Polycotton\n6 Panel Constructed Contour\nBuckram laminated front panels with Pro-Stitch\nPre-curved peak\nSelf cloth back strap with velcro closure (S3)""","{""color"":""MOOSE1""}","[""Clothing""]",,"[1,144,576]","[""12.70"",""12.40"",""12.00""]",,"[5.460999999999999,5.460999999999999,5.460999999999999]","""http://www.ajmintl.com/images_1/style_images_medium/5030M-MOOSE1.jpg"""
"""Polycotton 6 Panel Constructed Contour""","""5030M-PIKE1""","""5030M-BASS1""","""Polycotton\n6 Panel Constructed Contour\nBuckram laminated front panels with Pro-Stitch\nPre-curved peak\nSelf cloth back strap with velcro closure (S3)""","{""color"":""PIKE1""}","[""Clothing""]",,"[1,144,576]","[""12.70"",""12.40"",""12.00""]",,"[5.460999999999999,5.460999999999999,5.460999999999999]","""http://www.ajmintl.com/images_1/style_images_medium/5030M-PIKE1.jpg"""
"""Polycotton 6 Panel Constructed Contour""","""5030M-SALMON1""","""5030M-BASS1""","""Polycotton\n6 Panel Constructed Contour\nBuckram laminated front panels with Pro-Stitch\nPre-curved peak\nSelf cloth back strap with velcro closure (S3)""","{""color"":""SALMON1""}","[""Clothing""]",,"[1,144,576]","[""12.70"",""12.40"",""12.00""]",,"[5.460999999999999,5.460999999999999,5.460999999999999]","""http://www.ajmintl.com/images_1/style_images_medium/5030M-SALMON1.jpg"""
"""Polycotton 6 Panel Constructed Contour""","""5030M-THBRED1""","""5030M-BASS1""","""Polycotton\n6 Panel Constructed Contour\nBuckram laminated front panels with Pro-Stitch\nPre-curved peak\nSelf cloth back strap with velcro closure (S3)""","{""color"":""THBRED1""}","[""Clothing""]",,"[1,144,576]","[""12.70"",""12.40"",""12.00""]",,"[5.460999999999999,5.460999999999999,5.460999999999999]","""http://www.ajmintl.com/images_1/style_images_medium/5030M-THBRED1.jpg"""
"""Polycotton 6 Panel Constructed Contour""","""5030M-TROUT1""","""5030M-BASS1""","""Polycotton\n6 Panel Constructed Contour\nBuckram laminated front panels with Pro-Stitch\nPre-curved peak\nSelf cloth back strap with velcro closure (S3)""","{""color"":""TROUT1""}","[""Clothing""]",,"[1,144,576]","[""12.70"",""12.40"",""12.00""]",,"[5.460999999999999,5.460999999999999,5.460999999999999]","""http://www.ajmintl.com/images_1/style_images_medium/5030M-TROUT1.jpg"""
"""Polycotton 6 Panel Constructed Contour""","""5030M-WALLEYE2""","""5030M-BASS1""","""Polycotton\n6 Panel Constructed Contour\nBuckram laminated front panels with Pro-Stitch\nPre-curved peak\nSelf cloth back strap with velcro closure (S3)""","{""color"":""WALLEYE2""}","[""Clothing""]",,"[1,144,576]","[""12.70"",""12.40"",""12.00""]",,"[5.460999999999999,5.460999999999999,5.460999999999999]","""http://www.ajmintl.com/images_1/style_images_medium/5030M-WALLEYE2.jpg"""
"""Polycotton 6 Panel Constructed Contour""","""5030M-WOLF2""","""5030M-BASS1""","""Polycotton\n6 Panel Constructed Contour\nBuckram laminated front panels with Pro-Stitch\nPre-curved peak\nSelf cloth back strap with velcro closure (S3)""","{""color"":""WOLF2""}","[""Clothing""]",,"[1,144,576]","[""12.70"",""12.40"",""12.00""]",,"[5.460999999999999,5.460999999999999,5.460999999999999]","""http://www.ajmintl.com/images_1/style_images_medium/5030M-WOLF2.jpg"""
"""Polycotton 6 Panel Constructed Contour""","""5030M-BARREL2""","""5030M-BASS1""","""Polycotton\n6 Panel Constructed Contour\nBuckram laminated front panels with Pro-Stitch\nPre-curved peak\nSelf cloth back strap with velcro closure (S3)""","{""color"":""BARREL2""}","[""Clothing""]",,"[1,144,576]","[""12.70"",""12.40"",""12.00""]",,"[5.460999999999999,5.460999999999999,5.460999999999999]","""http://www.ajmintl.com/images_1/style_images_medium/5030M-BARREL2.jpg"""
"""Polycotton 6 Panel Constructed Contour""","""5030M-BULL1""","""5030M-BASS1""","""Polycotton\n6 Panel Constructed Contour\nBuckram laminated front panels with Pro-Stitch\nPre-curved peak\nSelf cloth back strap with velcro closure (S3)""","{""color"":""BULL1""}","[""Clothing""]",,"[1,144,576]","[""12.70"",""12.40"",""12.00""]",,"[5.460999999999999,5.460999999999999,5.460999999999999]","""http://www.ajmintl.com/images_1/style_images_medium/5030M-BULL1.jpg"""
"""Polycotton 6 Panel Constructed Contour""","""5030M-CHUCK1""","""5030M-BASS1""","""Polycotton\n6 Panel Constructed Contour\nBuckram laminated front panels with Pro-Stitch\nPre-curved peak\nSelf cloth back strap with velcro closure (S3)""","{""color"":""CHUCK1""}","[""Clothing""]",,"[1,144,576]","[""12.70"",""12.40"",""12.00""]",,"[5.460999999999999,5.460999999999999,5.460999999999999]","""http://www.ajmintl.com/images_1/style_images_medium/5030M-CHUCK1.jpg"""
"""Polycotton 6 Panel Constructed Contour""","""5030M-ROPER2""","""5030M-BASS1""","""Polycotton\n6 Panel Constructed Contour\nBuckram laminated front panels with Pro-Stitch\nPre-curved peak\nSelf cloth back strap with velcro closure (S3)""","{""color"":""ROPER2""}","[""Clothing""]",,"[1,144,576]","[""12.70"",""12.40"",""12.00""]",,"[5.460999999999999,5.460999999999999,5.460999999999999]","""http://www.ajmintl.com/images_1/style_images_medium/5030M-ROPER2.jpg"""
"""Polycotton / Nylon Mesh 5 Panel Traditional (Mesh Back)""","""5050M-BL""","""5050M-BL""","""Polycotton / Nylon Mesh\n5 Panel Traditional (Mesh Back)\n3 3/4\"" Crown height\nBuckram laminated front panel\nPlastic adjustable back strap (S1)""","{""color"":""Black""}","[""Clothing""]",,"[1,144,576]","[""6.30"",""6.20"",""6.00""]",,"[2.709,2.709,2.709]","""http://www.ajmintl.com/images_1/style_images_medium/5050M-BL.jpg"""
"""Polycotton / Nylon Mesh 5 Panel Traditional (Mesh Back)""","""5050M-FG""","""5050M-BL""","""Polycotton / Nylon Mesh\n5 Panel Traditional (Mesh Back)\n3 3/4\"" Crown height\nBuckram laminated front panel\nPlastic adjustable back strap (S1)""","{""color"":""Forest Green""}","[""Clothing""]",,"[1,144,576]","[""6.30"",""6.20"",""6.00""]",,"[2.709,2.709,2.709]","""http://www.ajmintl.com/images_1/style_images_medium/5050M-FG.jpg"""
"""Polycotton / Nylon Mesh 5 Panel Traditional (Mesh Back)""","""5050M-NV""","""5050M-BL""","""Polycotton / Nylon Mesh\n5 Panel Traditional (Mesh Back)\n3 3/4\"" Crown height\nBuckram laminated front panel\nPlastic adjustable back strap (S1)""","{""color"":""Navy""}","[""Clothing""]",,"[1,144,576]","[""6.30"",""6.20"",""6.00""]",,"[2.709,2.709,2.709]","""http://www.ajmintl.com/images_1/style_images_medium/5050M-NV.jpg"""
"""Polycotton / Nylon Mesh 5 Panel Traditional (Mesh Back)""","""5050M-WH""","""5050M-BL""","""Polycotton / Nylon Mesh\n5 Panel Traditional (Mesh Back)\n3 3/4\"" Crown height\nBuckram laminated front panel\nPlastic adjustable back strap (S1)""","{""color"":""White""}","[""Clothing""]",,"[1,144,576]","[""6.30"",""6.20"",""6.00""]",,"[2.709,2.709,2.709]","""http://www.ajmintl.com/images_1/style_images_medium/5050M-WH.jpg"""
"""Polycotton 6 Panel Constructed Contour (Youth)""","""5150B-BL/GL""","""5150B-BL/GL""","""Polycotton\n6 Panel Constructed Contour (Youth)\nMatching buckram laminated front panels with Pro-stitch\n4 rows of stitching on peak with contrast edge (P5)\nSelf cloth tuck-in back strap with velcro closure (S5)""","{""color"":""Black/Gold""}","[""Clothing""]",,"[1,144,576]","[""7.30"",""7.10"",""6.90""]",,"[3.139,3.139,3.139]","""http://www.ajmintl.com/images_1/style_images_medium/5150B-BL_GL.jpg"""
"""Polycotton 6 Panel Constructed Contour (Youth)""","""5150B-BL/RD""","""5150B-BL/GL""","""Polycotton\n6 Panel Constructed Contour (Youth)\nMatching buckram laminated front panels with Pro-stitch\n4 rows of stitching on peak with contrast edge (P5)\nSelf cloth tuck-in back strap with velcro closure (S5)""","{""color"":""Black/Red""}","[""Clothing""]",,"[1,144,576]","[""7.30"",""7.10"",""6.90""]",,"[3.139,3.139,3.139]","""http://www.ajmintl.com/images_1/style_images_medium/5150B-BL_RD.jpg"""
"""Polycotton 6 Panel Constructed Contour (Youth)""","""5150B-BL/WH""","""5150B-BL/GL""","""Polycotton\n6 Panel Constructed Contour (Youth)\nMatching buckram laminated front panels with Pro-stitch\n4 rows of stitching on peak with contrast edge (P5)\nSelf cloth tuck-in back strap with velcro closure (S5)""","{""color"":""Black/White""}","[""Clothing""]",,"[1,144,576]","[""7.30"",""7.10"",""6.90""]",,"[3.139,3.139,3.139]","""http://www.ajmintl.com/images_1/style_images_medium/5150B-BL_WH.jpg"""
"""Polycotton 6 Panel Constructed Contour (Youth)""","""5150B-NV/RD""","""5150B-BL/GL""","""Polycotton\n6 Panel Constructed Contour (Youth)\nMatching buckram laminated front panels with Pro-stitch\n4 rows of stitching on peak with contrast edge (P5)\nSelf cloth tuck-in back strap with velcro closure (S5)""","{""color"":""Navy/Red""}","[""Clothing""]",,"[1,144,576]","[""7.30"",""7.10"",""6.90""]",,"[3.139,3.139,3.139]","""http://www.ajmintl.com/images_1/style_images_medium/5150B-NV_RD.jpg"""
"""Polycotton 6 Panel Constructed Contour (Youth)""","""5150B-NV/WH""","""5150B-BL/GL""","""Polycotton\n6 Panel Constructed Contour (Youth)\nMatching buckram laminated front panels with Pro-stitch\n4 rows of stitching on peak with contrast edge (P5)\nSelf cloth tuck-in back strap with velcro closure (S5)""","{""color"":""Navy/White""}","[""Clothing""]",,"[1,144,576]","[""7.30"",""7.10"",""6.90""]",,"[3.139,3.139,3.139]","""http://www.ajmintl.com/images_1/style_images_medium/5150B-NV_WH.jpg"""
"""Polycotton 6 Panel Constructed Contour (Youth)""","""5150B-RD/WH""","""5150B-BL/GL""","""Polycotton\n6 Panel Constructed Contour (Youth)\nMatching buckram laminated front panels with Pro-stitch\n4 rows of stitching on peak with contrast edge (P5)\nSelf cloth tuck-in back strap with velcro closure (S5)""","{""color"":""Red/White""}","[""Clothing""]",,"[1,144,576]","[""7.30"",""7.10"",""6.90""]",,"[3.139,3.139,3.139]","""http://www.ajmintl.com/images_1/style_images_medium/5150B-RD_WH.jpg"""
"""Polycotton 6 Panel Constructed Contour (Youth)""","""5150B-RY/WH""","""5150B-BL/GL""","""Polycotton\n6 Panel Constructed Contour (Youth)\nMatching buckram laminated front panels with Pro-stitch\n4 rows of stitching on peak with contrast edge (P5)\nSelf cloth tuck-in back strap with velcro closure (S5)""","{""color"":""Royal Blue/White""}","[""Clothing""]",,"[1,144,576]","[""7.30"",""7.10"",""6.90""]",,"[3.139,3.139,3.139]","""http://www.ajmintl.com/images_1/style_images_medium/5150B-RY_WH.jpg"""
"""Polycotton 6 Panel Constructed Contour""","""5150M-BL/GL""","""5150M-BL/GL""","""Polycotton\n6 Panel Constructed Contour\nMatching buckram laminated front panels with Pro-stitch\nPre-curved peak with 6 rows of stitching with contrast edge (P5)\nSelf cloth tuck-in back strap with velcro closure (S5)""","{""color"":""Black/Gold""}","[""Clothing""]",,"[1,144,576]","[""7.30"",""7.10"",""6.90""]",,"[3.139,3.139,3.139]","""http://www.ajmintl.com/images_1/style_images_medium/5150M-BL_GL.jpg"""
"""Polycotton 6 Panel Constructed Contour""","""5150M-BL/RD""","""5150M-BL/GL""","""Polycotton\n6 Panel Constructed Contour\nMatching buckram laminated front panels with Pro-stitch\nPre-curved peak with 6 rows of stitching with contrast edge (P5)\nSelf cloth tuck-in back strap with velcro closure (S5)""","{""color"":""Black/Red""}","[""Clothing""]",,"[1,144,576]","[""7.30"",""7.10"",""6.90""]",,"[3.139,3.139,3.139]","""http://www.ajmintl.com/images_1/style_images_medium/5150M-BL_RD.jpg"""
"""Polycotton 6 Panel Constructed Contour""","""5150M-BL/RY""","""5150M-BL/GL""","""Polycotton\n6 Panel Constructed Contour\nMatching buckram laminated front panels with Pro-stitch\nPre-curved peak with 6 rows of stitching with contrast edge (P5)\nSelf cloth tuck-in back strap with velcro closure (S5)""","{""color"":""Black/Royal Blue""}","[""Clothing""]",,"[1,144,576]","[""7.30"",""7.10"",""6.90""]",,"[3.139,3.139,3.139]","""http://www.ajmintl.com/images_1/style_images_medium/5150M-BL_RY.jpg"""
"""Polycotton 6 Panel Constructed Contour""","""5150M-BL/TN""","""5150M-BL/GL""","""Polycotton\n6 Panel Constructed Contour\nMatching buckram laminated front panels with Pro-stitch\nPre-curved peak with 6 rows of stitching with contrast edge (P5)\nSelf cloth tuck-in back strap with velcro closure (S5)""","{""color"":""Black/Tan""}","[""Clothing""]",,"[1,144,576]","[""7.30"",""7.10"",""6.90""]",,"[3.139,3.139,3.139]","""http://www.ajmintl.com/images_1/style_images_medium/5150M-BL_TN.jpg"""
"""Polycotton 6 Panel Constructed Contour""","""5150M-BL/WH""","""5150M-BL/GL""","""Polycotton\n6 Panel Constructed Contour\nMatching buckram laminated front panels with Pro-stitch\nPre-curved peak with 6 rows of stitching with contrast edge (P5)\nSelf cloth tuck-in back strap with velcro closure (S5)""","{""color"":""Black/White""}","[""Clothing""]",,"[1,144,576]","[""7.30"",""7.10"",""6.90""]",,"[3.139,3.139,3.139]","""http://www.ajmintl.com/images_1/style_images_medium/5150M-BL_WH.jpg"""
"""Polycotton 6 Panel Constructed Contour""","""5150M-CH/BL""","""5150M-BL/GL""","""Polycotton\n6 Panel Constructed Contour\nMatching buckram laminated front panels with Pro-stitch\nPre-curved peak with 6 rows of stitching with contrast edge (P5)\nSelf cloth tuck-in back strap with velcro closure (S5)""","{""color"":""Charcoal/Black""}","[""Clothing""]",,"[1,144,576]","[""7.30"",""7.10"",""6.90""]",,"[3.139,3.139,3.139]","""http://www.ajmintl.com/images_1/style_images_medium/5150M-CH_BL.jpg"""
"""Polycotton 6 Panel Constructed Contour""","""5150M-CL/BL""","""5150M-BL/GL""","""Polycotton\n6 Panel Constructed Contour\nMatching buckram laminated front panels with Pro-stitch\nPre-curved peak with 6 rows of stitching with contrast edge (P5)\nSelf cloth tuck-in back strap with velcro closure (S5)""","{""color"":""Clay/Black""}","[""Clothing""]",,"[1,144,576]","[""7.30"",""7.10"",""6.90""]",,"[3.139,3.139,3.139]","""http://www.ajmintl.com/images_1/style_images_medium/5150M-CL_BL.jpg"""
"""Polycotton 6 Panel Constructed Contour""","""5150M-FG/WH""","""5150M-BL/GL""","""Polycotton\n6 Panel Constructed Contour\nMatching buckram laminated front panels with Pro-stitch\nPre-curved peak with 6 rows of stitching with contrast edge (P5)\nSelf cloth tuck-in back strap with velcro closure (S5)""","{""color"":""Forest Green/White""}","[""Clothing""]",,"[1,144,576]","[""7.30"",""7.10"",""6.90""]",,"[3.139,3.139,3.139]","""http://www.ajmintl.com/images_1/style_images_medium/5150M-FG_WH.jpg"""
"""Polycotton 6 Panel Constructed Contour""","""5150M-NV/RD""","""5150M-BL/GL""","""Polycotton\n6 Panel Constructed Contour\nMatching buckram laminated front panels with Pro-stitch\nPre-curved peak with 6 rows of stitching with contrast edge (P5)\nSelf cloth tuck-in back strap with velcro closure (S5)""","{""color"":""Navy/Red""}","[""Clothing""]",,"[1,144,576]","[""7.30"",""7.10"",""6.90""]",,"[3.139,3.139,3.139]","""http://www.ajmintl.com/images_1/style_images_medium/5150M-NV_RD.jpg"""
"""Polycotton 6 Panel Constructed Contour""","""5150M-NV/WH""","""5150M-BL/GL""","""Polycotton\n6 Panel Constructed Contour\nMatching buckram laminated front panels with Pro-stitch\nPre-curved peak with 6 rows of stitching with contrast edge (P5)\nSelf cloth tuck-in back strap with velcro closure (S5)""","{""color"":""Navy/White""}","[""Clothing""]",,"[1,144,576]","[""7.30"",""7.10"",""6.90""]",,"[3.139,3.139,3.139]","""http://www.ajmintl.com/images_1/style_images_medium/5150M-NV_WH.jpg"""
"""Polycotton 6 Panel Constructed Contour""","""5150M-RD/WH""","""5150M-BL/GL""","""Polycotton\n6 Panel Constructed Contour\nMatching buckram laminated front panels with Pro-stitch\nPre-curved peak with 6 rows of stitching with contrast edge (P5)\nSelf cloth tuck-in back strap with velcro closure (S5)""","{""color"":""Red/White""}","[""Clothing""]",,"[1,144,576]","[""7.30"",""7.10"",""6.90""]",,"[3.139,3.139,3.139]","""http://www.ajmintl.com/images_1/style_images_medium/5150M-RD_WH.jpg"""
"""Polycotton 6 Panel Constructed Contour""","""5150M-RY/WH""","""5150M-BL/GL""","""Polycotton\n6 Panel Constructed Contour\nMatching buckram laminated front panels with Pro-stitch\nPre-curved peak with 6 rows of stitching with contrast edge (P5)\nSelf cloth tuck-in back strap with velcro closure (S5)""","{""color"":""Royal Blue/White""}","[""Clothing""]",,"[1,144,576]","[""7.30"",""7.10"",""6.90""]",,"[3.139,3.139,3.139]","""http://www.ajmintl.com/images_1/style_images_medium/5150M-RY_WH.jpg"""
"""Polycotton 6 Panel Constructed Contour""","""5150M-ST/BL""","""5150M-BL/GL""","""Polycotton\n6 Panel Constructed Contour\nMatching buckram laminated front panels with Pro-stitch\nPre-curved peak with 6 rows of stitching with contrast edge (P5)\nSelf cloth tuck-in back strap with velcro closure (S5)""","{""color"":""Stone/Black""}","[""Clothing""]",,"[1,144,576]","[""7.30"",""7.10"",""6.90""]",,"[3.139,3.139,3.139]","""http://www.ajmintl.com/images_1/style_images_medium/5150M-ST_BL.jpg"""
"""Polycotton 6 Panel Constructed Contour""","""5163M-BL/GL""","""5163M-BL/GL""","""Polycotton\n6 Panel Constructed Contour\nMatching buckram laminated front panels with Pro-stitch\nPre-curved peak with double contrast trim (P32)\nSelf cloth tuck-in back strap with velcro closure (S5)""","{""color"":""Black/Gold""}","[""Clothing""]",,"[1,144,576]","[""8.20"",""8.00"",""7.80""]",,"[3.526,3.526,3.526]","""http://www.ajmintl.com/images_1/style_images_medium/5163M-BL_GL.jpg"""
"""Polycotton 6 Panel Constructed Contour""","""5163M-BL/OR""","""5163M-BL/GL""","""Polycotton\n6 Panel Constructed Contour\nMatching buckram laminated front panels with Pro-stitch\nPre-curved peak with double contrast trim (P32)\nSelf cloth tuck-in back strap with velcro closure (S5)""","{""color"":""Black/Orange""}","[""Clothing""]",,"[1,144,576]","[""8.20"",""8.00"",""7.80""]",,"[3.526,3.526,3.526]","""http://www.ajmintl.com/images_1/style_images_medium/5163M-BL_OR.jpg"""
"""Polycotton 6 Panel Constructed Contour""","""5163M-BL/RD""","""5163M-BL/GL""","""Polycotton\n6 Panel Constructed Contour\nMatching buckram laminated front panels with Pro-stitch\nPre-curved peak with double contrast trim (P32)\nSelf cloth tuck-in back strap with velcro closure (S5)""","{""color"":""Black/Red""}","[""Clothing""]",,"[1,144,576]","[""8.20"",""8.00"",""7.80""]",,"[3.526,3.526,3.526]","""http://www.ajmintl.com/images_1/style_images_medium/5163M-BL_RD.jpg"""
